id;description;C2A
1091968047508284;Kai-Uwe Nagel ...oh ja........alles wiederholt sich.....dann gibt es wieder einen langen Fußmarsch;FALSE
862052020499889;Mir wurde torret unterstellt :D wollte seiner Meinung nicht widersprechen das macht man hier nicht habe ich gehört;FALSE
1035503666488056;Karl Heid ,lass dieses Linksfaschistische  ETWAS  lallen,den es ist ja auf den Kopf gefallen.;FALSE
855049207866837;"""Der Bus"" - was ist schon EIN Bus...";FALSE
1096067083765047;"Traumatiesierte "" Flüchtlinge "" ...am Ars.....";FALSE
1010176429020780;Betrachtet man die Warnungen aus der Vergangenheit von PEGIDA betreffend des Islams sind ja die Mordanschläge ein sehr gutes Beispiel wie Recht die Volksbewegung Pegida hat.;FALSE
882677171770707;Das sind mir die Liebsten Flüchtlinge !!!;FALSE
861972903841134;Ich hoffe es und das es nicht wie gewünscht auseinander fehlt.  Bleibt stark.;FALSE
887987914572966;Bravo Front National (Y);FALSE
1063453320359757;Ein breite front gegen die Grüne und Linke muss gestartet werden um den diktat von solchen beklopten aufhalten.;TRUE
1063670990337990;Die einen lassen sich vom Mainstream treiben und die anderen sind Selbstdenker!;FALSE
1012953258743097;[@IND] der Islam ist keine Rasse sondern eine Religion somit ist es auch nicht Rassistisch zu sagen das ich ihn geistig behindert finde, nein das ist eine Beleidigung für behinderte den die sind nicht so behindert wie der Islam/Koran.. Der Islam ist meiner Meinung nach gleichzusetzen mit Hundekot. Zu sagen Moslems sind scheiße geht nicht weil hier einfach jeder dieser Glaubenszugehörigkeit als scheiße bezeichnet wird, was nicht der Fall ist. Zu sagen das ich den Islam scheiße finde ist rechtens und keiner kann es mir verbieten, wenn ich sage VW ist scheiße beleidige ich ja auch nicht jeden der VW fährt als scheiße. Die Bibel finde ich genauso scheiße nur das zum Glück die meisten gerafft haben das da buchstäblich Kot drin steht und man nicht alles von damals übernehmen kann. Ich meine die Frau wächst aus einem Stück Spare Rib oder hat sich daraus entwickelt.. gute Idee aber da muss wohl einer ganz schön auf Weihrauch und Myre gewesen sein als er auf diesen sexistischen Gedanken gekommen ist.;FALSE
982938298411260;"Guten Morgen Anke Schneider !
Habe gerade mal auf deinem Facebook Profil recherchiert. Nun ist mir alles klar warum du solchen MIST schreibst !!!
Freie Journalistin !!!!
Sagt doch alles !!!
Solche Leute wie du leben ja von solchen traurigen Ereignissen wie sie sich gerade ereignen !!!
Deswegen müsst ihr ja ""schmieren"" was das Zeug hält um damit euren Unterhalt zu verdienen !!! Egal ob es der Realität entspricht oder nicht ... Hauptsache es bringt genug Kohle !!! 
Also besser mal die Klappe halten wenn es um wirklich wichtige Sachen im Leben geht !!!";FALSE
1052380704800352;Ist schon gut die Erklärung des Polizeipräsidenten! Ich nehme an, er hat diese in Richtung der gewalttätigen Dresden Nazifreien abgegeben! Denn von Pegida geht keine Gewalt aus!;FALSE
945850958786661;Gar nicht Wählen zu gehen ist so als würde man die falschen Wählen. Nach der Wahl ärgert man sich dann wieder 4 Jahre;FALSE
945865638785193;Wenn ich schon die 2 Trullas auf dem Bild sehe ... wird mir extremst übel.;FALSE
876299635741794;Bundesregierung Hand aufs Herz , andere Eure Arbeit machen lassen um selber nicht als Buhmann dazustehen, ist doch toll.;FALSE
991274037577686;"Totalversagen der Regierung ! Frau Dr.Angela Merkel, treten Sie endlich zurück. Wer seine Bürger/Grenzen nicht schützen kann, muss weg. Für unsere Sicherheit,     für  u n s e r e  Heimat ! 

Sofortige Visumpflicht und stärkere Grenzkontrollen. 

Was haben Sie bloß angerichtet!";TRUE
1134091419962613;Nein Danke;FALSE
1069228466448909;Vielleicht haben in BW , viele solche abartigen Neigungen! Kommt da nicht auch der Genderwahn her und das kneten im Kindergarten von Geschlechtsorganen ? Als ich das in der Zeitung gelesen habe ,habe ich gedacht ich spinne! Wer kommt nur auf solche Ideen?;FALSE
1152501068121648;"#PEGIDA #MundAufmachen 

Mal davon abgesehen, dass diese Nummer für jeden Arbeitsrechtler ein Heimspiel sein sollte, ist es eine Frechheit sondergleichen! 

+++ VERBAND - Arbeiterwohlfahrt will AfD-Mitglieder nicht beschäftigen

Magdeburg. Mit Rassismus will die AWO nichts zu tun haben. Deshalb droht der Verband, Mitarbeitern zu kündigen, wenn sie in der AfD Mitglied sind. +++";FALSE
1064518290253260;"Wo bleibt die Bescheidenheit? Denn diese ist eine Tugend! ;-)";FALSE
1012843638754059;"Das jemand das Wort Bildungsfern in den Mund nimmt aber seid und seit nicht unterscheiden kann. Da sollte man ganz gepflegt still sein! ;)";FALSE
945828358788921;Die Jugendkriminalität wird wohl wieder steigen......;FALSE
1095905187114570;Würden die sich mal mit dem gleichen Elan dafür einsetzen dass in ihren eigenen Ländern Frieden herrscht !!! Die bringen nur Chaos mit sag mal sieht das keiner!?;FALSE
882699391768485;Demokratie und Gleichberechtigung wirst du in Deutschland aber nicht finden und wenn doch ist es sehr selten, der deutsche ist immer der Depp und der Einwanderer hat immer recht egal was er macht so traurig wie es ist;FALSE
1069068516464904;ein Schwafler und Dummschwätzer, grün halt!;FALSE
982766781761745;Vielen, vielen Dank Ungarn! Ihr seid so toll und konsequent.;FALSE
1134152353289853;schon viele deutsche frauen hatten die ehre die kennenzulernen, wenn du das gut findest bist du eine schande für deutschland;FALSE
1007130569325366;Die Amis Bomben ganze Regionen in die Steinzeit ganz ohne Eigeninteresse. Die tun das aus humanitären Gründen. Go Russia go;FALSE
985682041470219;BRAVO DRESDEN.;FALSE
882739195097838;Das wird langsam abendfüllend für ein Comedyprogramm, arbeite daran. Mario Barth war gestern. Möglicher Titel: Deutschland im Glanz ohne Gloria. Der Glanz kommt von den Lichterketten der wachsenden Gutmenschenschar...;FALSE
982689311769492;Ich schon!!! Und du??? Die Wahrheit nicht verdaut??? ????????;FALSE
861976650507426;"Andere Frage: Wieso muss das Orga- Team sich den da hinstellen?
Wieso bleiben die Namen nicht einfach geheim?
Braucht ihr NAMEN, oder geht es euch um die Bewegung???";FALSE
957660570939033;"wie sie Wind und Wetter trotzen bringt die Antifa zum Kotzen ;)";FALSE
982641701774253;"und genau soetwas wird in deutschland geschehen,wenn diese ""flüchtlinge"" hier angekommen sind !! was sie nicht bekommen,holen sie sich dann mit gewalt ! ! ! wir werden es erfahren,oder auch nicht ! ! !(lügenpresse)";FALSE
985374328167657;"Nein die Presse wird es auf 5000 abrunden, da ""durchgezählt"" eine Spanne von 5800 bis 7200 angegeben hat.";FALSE
982708128434277;Und mir machen solche Geschöpfe wie sie sorgen Frau Teuchert!  Wissen sie überhaupt, was ihre Forderungen als Konsequenz hätten? Da ihre Gedankenzüge einen ostdeutsche Herkunft vermuten lassen, sollten sie es wissen, wie ein Leben hinter Mauern so ist. Falls ich mit meiner Theorie falsch liege, haben sie wohl in Sozialkunde nicht gut aufgepasst. Ganz nebenbei, die deutsche Rechtschreibung sieht eine Großschreibung bei dem Wort Himmel, Angst und Bange vor.;FALSE
1012276525477437;Man hab ich mich jetzt erschreckt >:;FALSE
1069103113128111;https://m.facebook.com/Ja-zur-D-Mark-und-raus-aus-der-EU-930662090307250/;FALSE
991469950891428;zum......sorry.....typo.....;FALSE
982720965099660;"Also für mich sind diese ""Flüchtlinge"" gar keine mehr nachdem sie vier Grenzen und vier Länder passiert haben wo kein Krieg ist. Sie wollen nur  eins: Wohlstand und Stütze erpressen notfalls auch mit Gewalt ...";FALSE
1065896900115399;Michael Grimm  ja die hässliche Fratze! Warum sehen das so wenige Mensche? Denen im Westen ging es doch nur gut ,weil es uns gab. Die ganzen Konsumgüter die wir zusätzlich in den Kombinaten produziert haben für den Westen. Wir 16 Millionen Einwohner waren tüchtige Arbeiter, mit dem bisschen was wir hatten! Ich will das System von Damals nicht preisen, denn so ging es auch nicht weiter! Jedoch was jetzt abgeht ist der schiere Wahnsinn!;FALSE
982654975106259;Ungarn zeigt, wie es geht! ??;FALSE
1012028732168883;Die CSU hat die jagt nach dem wähler eroffnet PEGIDA und die AFD bereiten kopfschmerzen dem Seehofer und wieder hat dieser alter Bayer millionen menschen als Ratten genant.;FALSE
951564908215266;Ich hab es in mehreren Beiträgen auf meiner FB-Seite erörtert. Das sind Zelte und Material für den Katastrophenfall. Leute, kommt es zum Hochwasser oder einer anderen Katastrophe ist für diesen Fall für die deutschen Bürger kein Schutz vorhanden. Schön, nicht wahr?;FALSE
982670868438003;Anke Schneider Meinst du allen ernstes, diese Asylpolitik gibt es zum Nulltarif ??? Noch zwei Jahre weiter so, spätestens dann kippen unsere Sozialsystem. UND DANNN ??? WEM ist dann damit geholfen ???;FALSE
982683285103428;Nicht mehr lange dann sind wir die, die flüchten.;FALSE
982700541768369;in meinen Augen ist das ein Überfall und rechtfertigt  es sich mit Waffengewalt zu wehren !!!;FALSE
855029144535510;Das schlimme ihr seid blind, man kann euch beweise geben wie man will, interessiert kein. Total hirn gewaschen halt;FALSE
1063658460339243;Wundert mich nicht! Ich arbeite im Einzelhandel, da stehen Jugendliche  vor mir die nicht einmal 10% von 1€  schätzen können.... aber wieviel MB Datenvolumen im Vertrag stecken wissen sie, wie man sie sinnvoll nutzen kann leider nicht??.;FALSE
1111542892217466;Ein richtiger schritt in der voll verkehrte richtung....das bargeld wird langsam abgeschaft...die totale kontrolle wird somit schleichend voran getrieben. ..;FALSE
855569491148142;Nadia fällt auch nichts besseres ein.;FALSE
855003304538094;https://staseve.wordpress.com/2014/07/27/hessische-verfassung-zeigt-auf-das-alliiertes-recht-der-militarregierung-hoherrangig-gegenuber-deutschen-gesetzen-ist/;FALSE
861974320507659;"Satire darf alles. ;-)";FALSE
1134083879963367;Frau Merkel, ich kann meine Freizeit sinnvoller gestalten !;FALSE
1057637444274678;Wenn das eine MASSEN-Abschiebung war, Was haben wir dann für eine EINWANDERUNG? :o;FALSE
882676331770791;"Bedauerliches Einzelfällchen®

Wir wittern einen rechtsradikalen Hintergrund! ??";FALSE
1063258903712532;und über Nacht wird gebrühtet, wie man das PEGIDA oder der AfD unterjubeln kann !!!;FALSE
1052720708099685;Ich kann nur Sagen,die Polizei in Dresden hat das eigentlich immer in GRIFF. Ich bin seit über einen Jahr bei Demos von Pegida immer da bei.Habe mich immer sicher GEFÜHLT. Danke den Herren u. Damen der Polizei.Nicht Vergessen die Ordner von Pegida.Und eins das muß gesagt werden.  Und weil Pegida FRIEDLICH ist !!!;FALSE
1055087874529635;All die Flüchtlinge treiben uns noch weiter in die Armut. Jeder der einen gut bezahlten Job hat wird dann durch ein Flüchtling ersetzt um so die Löhne und Gehälter zu drücken.;FALSE
1063918716979884;"Sachsen ist bekannt für seine ""Rechtsradikalität"". Interessanterweise sind dort aber auch die besten Schüler. Die Logik sagt jetzt, je rechtsradikaler ein Land eingestellt  ist, desto schlauer sind seine Schüler.";FALSE
985376111500812;die Slowakei gruesst alle Teilnehmer, wir sind auch mit euch!;FALSE
945835032121587;"hier ist mal ein flüchtling der unsere hilfe braucht ... der sich hier integriert hat und kein schmarotzer ist, sondern seine zukunft selbst in die hand nehmen möchte und dies wird komischerweise von den behörden behindert ohne ende. ganz ehrlich, ich verstehe diesen staat nicht mehr ... WAS IST NUR LOS MIT EUCH ? warum dürfen menschen wie martin hier kein selbstbestimmtes leben führen, aber anderen ""gästen"" wird förmlich alles in den a ... geschoben ... https://www.change.org/p/sichern-sie-die-zukunft-meines-sohnes-martin-einb%C3%BCrgerung-jetzt-zukunftf%C3%BCrmartin?utm_source=action_alert&utm_medium=email&utm_campaign=339667&alert_id=LFfZxyEHrq_cpcPRI2EGwj5%2B7PC6PikSAYkDDMAtnA1iNvVScU4qoYm3duAeP8vbYsFw1172j0%2F";FALSE
982660041772419;Allahs Scheißbar ist eröffnet :)  Dreckspack;FALSE
1093073517397737;Die Türkei darf dann gerne das geklaute Öl aus Syrien bezahlen, damit könnte Syrien aufgebaut werden....ach ja unsere deutschen Steuergelder wollen wir auch zurück, wir schenken dem Sultan dann einfach die Merkel für seinen Harem, dann haben wir unser Geld zurück, alle die sich hier unberechtigt aufhalten dürfen aus Deutschland wieder ausreisen und wir haben endlich unsere Ruhe!!!;FALSE
925629287475495;Tempolimit-Fake, für Argumente seit ihr leider nicht zu haben. dafür seit ihr leider zu verbohrt.;FALSE
1134086343296454;"Die hat doch selber nur ein paar Selfies gemacht und kennt nicht einen Asylforder persönlich und von was für ""Flüchtlingen ""spricht diese Irre eigentlich";FALSE
1064069420298147;René Schielke irgendwie bissl am Thema vorbei oder? Du kennst also einen Typen der Abi hat und Taxi fährst und schlussfolgerst daraus das ich auch Taxi fahre bzw. alle die Abi haben Taxi fahren? Na bei der Logik und Argumentation wundert mich nix mehr. Es freut mich ja, wenn du mit deiner Frau schick essen gehen kannst und Cocktails trinkst. Vermutlich macht das der Taxifahrer an seinen freien Tagen auch. Verstehe nicht genau, was du damit sagen willst. Bist du besser als er, nur weil du kein Taxi fährst? Oder worauf willst du hinaus? Btw ich fahre kein Taxi...;FALSE
1111307412241014;"Diese sogenannten ""Ehrenamtler"" bringen die meiste Unruhe in Flüchtlingsunterkünften..... die ewige Einmischung in die Abläufe sind kaum noch zu händeln..... diese Leute sollte man sofort vor die Tür setzen.....";TRUE
935745806463843;Was rauchst Du,haben will!;FALSE
982724705099286;Fakt ist das sich Menschen nicht von mauern Aufhalten lassen wenn es ums überleben geht;FALSE
945485078823249;Das ist mehr als blöd! Sehr primitiv und sehr Kindisch!!!;FALSE
855033631201728;JAAA DIGGA  OMA BIN BADEN HAHAHA;FALSE
1063669367004819;Schandfleck.;FALSE
1010403092331447;"Sorgen und Befürchtungen haben wir alle, Herr Grüner. Links genauso wie Rechts. Aber es macht doch keinen Sinn, in Wahnsinn zu verfallen und allen Böses zu unterstellen. Ich habe nicht genug Ahnung und auch keinen Kristall, der mit die Zukunft deutet, um zu wissen, was wirklich aufgrund der Flüchtlinge, aufgrund des Lobbyismus, aufgrund der gnadenlosen Ausnutzung unseres Planeten, aufgrund der Raffgier passieren wird. Aber ich weiß, dass ich niemals meine Menschlichkeit und mein Mitgefühl verlieren möchte. Und ich fühle wirklich mit jedem mit (ich leide nicht mit - ich fühle mit!), der von Terror verfolgt wird, der um die Zukunft seiner Kinder bangt, der nicht weiß, wie es morgen weitergehen soll und auch dem, der ""einfach nur"" Hunger leidet. So wie ich auch Ihre Ängste, ihre Wut wahrnehme.
Und ich weiß, dass alle Länder dieser Welt viel näher aneinander sind als jemals zuvor. Dank Filmen, dank Internet etc etc etc. Und ich weiß, dass unser Lebensstil sehr attraktiv wirkt. So wie damals auch die BRD sehr attraktiv auf die DDR-Bürger wirkte. Den oftmals so güldenen Bildern des West-Fernsehens und seiner Werbespots und Serien sei dabei auch Dank. Ich weiß auch, dass IS unendlich grausam ist und ALLES und ALLE (auch Muslime!), die sich nicht zu ihnen bekehren, auf teilweise schrecklichste Art abschlachten. Ich weiß, dass sie den Westen überrennen und mit Terror überfluten wollen. Es ist mir alles bewusst. Und ich habe sogar Mitgefühl mit ihnen. Denn wer solch einen Hass hat, dem muss es eigentlich unendlich Scheiße gehen. (was nicht heißt, dass ich sie auch nur ansatzweise mag).
Natürlich weiß ich auch, dass wir nicht alle Flüchtlinge aufnehmen können (und ich mag jetzt gar nicht diskutieren, dass damit auch IS zu uns kommen könnte). Nur wenn wir alle überlegen, wie man das Leid dort beenden kann, wo es entsteht (und das muss auch heißen auf Teile unseres Luxus - ja, wir alle leben immer noch im Luxus! -  zu verzichten, da die Welt nicht allen Menschen Autos und Fleisch und und und geben kann), haben wir eine Chance auf eine Welt, in der wir alle hoffentlich irgendwann mal gut leben können. 
Und nein, Politikerin will ich wirklich nicht sein :D a) ist meine Haut dafür zu dünn b) würde ich mich mit Hinz und Kunz streiten müsse, c) mich ständig fragen würde, ob ich vielleicht auf dem komplett falschen Dampfer mit meinen Gedanken bin, d) ich einfach keine Ahnung habe, wie ein gangbarer Weg zu einer wirklich guten Lösung aussehen kann und e) würden Sie wahrscheinlich ganz schnell auf mich schimpfen, weil ich Dinge vorschlagen würde, die nicht angenehm sind. Denn wie soll bitte ein friedliches Leben funktionieren, ohne dass wir alle uns ändern. Und ja, ich bin Utopistin und sicherlich auch Gutmensch - aber ich wünsche mir wirklich, dass irgendwann mehr Frieden und vor allem Glück auf dieser Welt herrscht.";FALSE
1111563828882039;als ich 1982 im Krankenhaus behandelt wurde lag neben mir ein Türke oder Kurde(sehen ja alle gleich aus)er hatte sich um seiner Abschiebung zu entgehen ein Messer in seinen Bauch gerammt...dieser Türke/Kurde hat mich vollgelabert ich solle ihm seine Gutscheine die er vom Sozialammt bekommen hat abkaufen.Nö Danke,habe ich ihm erwidert.Was aus ihm geworden ist weiß ich nicht,wünsche ihm dass er wieder glücklich in seinem Heimatland lebt und dem deutschen Steuerzahler nicht mehr auf der Tasche liegt.;FALSE
985439014827855;Christoph Köhnen so viele besorgte Bürger. Diese dummen Gutmenschen!;FALSE
945950328776724;Warum halten die Gutmenschenweiber nicht ihr Unterteil hin? Dauert etwas länger, bei den vielen jungen Frischblut.;FALSE
982763475095409;Es ist unser Land, aber nicht unsere Bundesregierung! Eine solche würde nämlich zum Wohle ihres Volkes handeln...;FALSE
946371615401262;[@IND] lore also so ein blödsinn hab i ja nu schon lange nicht mehr gehört...  ohh je... :D :D :D;FALSE
1096068800431542;Geschwartel...............;FALSE
1066109313427491;"die ""Bundeszentrale"" meint: Sachsen braucht mehr linksfaschistoide Volksverblödung";FALSE
1012984878739935;Jaja, da sieht man wo noch die Angst steckt. Aber DAS bilden wir uns alle nur ein.;FALSE
982722715099485;ich sehe Deutschland in ein paar Monaten oder Wochen auch so.Diese Muselmänner werden nicht gehen.Ich bin der Meinung man brauch keine Tausend von denen.Es geht auch mit 500 Bekloppten von denen.Diese Schläfer wissen wenn die es schaffen sollten dann haben sie Deutschland und die anderen Länder besetzt.Tja da ich das nicht möchte dann nur mit Gewalt.Raus raus raus und zwar noch dieses Jahr!Nicht warten.Durch ihre Handys bilden sie sich zu Gruppen.;TRUE
1035377139834042;Fina Lipa es war wie immer Gänsehaut pur.;FALSE
861951900509901;"Ey Leute das interpretiert ihr falsch Simpsons gehen bei mir nicht über Politik sie gehen nur über eure komischen Märsche; )";FALSE
982746101763813;Ja, ich gehöre zum Pack und dazu stehe ich auch.;FALSE
861955270509564;"Uhh krasser Spruch..""durch deinen hammer Spruch geht jetzt bestimmt keiner mehr hin. Der war einfach viel zu krass""

Next ComedyStar";FALSE
882842821754142;"ich bin für eine spontane Lichterkette gegen rechte Gewalt und für mehr Toleranz für unsere armen Flüchtlinge ;)";FALSE
856223704416054;"Hallo ich habe was gefunden was sehr gut die europäische Situation schildert.  Sehr gut gemacht   -------->    https://www.youtube.com/watch?v=GayNmzSHDvw
https://www.youtube.com/watch?v=kgPBtenPpvw
https://www.youtube.com/watch?v=6-P2d7lj2HE
https://www.youtube.com/watch?v=abjrlqyZZ6c";FALSE
1105824799455942;Du kannst von Glück reden, dass du - wegen deinem Alter - die Islamisierung Deutschlands nicht mehr mit erleben wirst. In diesem Land werden in 100-200 Jahren mehr Moslems Leben als Christen usw. weil ihr am aussterben seid. Zu verdanken habt ihr das euch selber, denn zum Glück ist die Geburtenrate so niedrig „smile“-Emoticon. Die Welt wird ein besseres ohne euch Massemmörder.;FALSE
1096062113765544;sieht dort nicht so aus!;FALSE
1052433518128404;"Wir wissen doch ""ALLE""  von welcher Seite die Gewalt ausgeht!";FALSE
1077897798915309;Wäre so genial, wenn das klappt. Egal ob TV oder Print, eine einzige linke Trotzfront.;FALSE
855015221203569;stimmt, es geht nicht mehr nur um Islamisierung, sondern auch um den starken Einfluss unserer Besatzer, um Amerika. Wir müssen raus aus der Nato und den Knebelverträgen, genauso wie aus der EU. Eben wegen der Nato ist Deutschland verpflichtet für Amerika den Krieg zu führen und Waffen und Soldaten in die Kriegs-und Krisengebiete zu schicken. Das Volk ist schon lange munter und hell wach. Ist das Orgateam auch bereit für die Interessen des Volkes zu kämpfen und mitt ihm.?? Und bitte unterlasst es doch gegen Legida zu klagen und somit untereinander jetzt auch noch kalten Krieg zu führen, das bringt nix und macht Euch auf Dauer unglaubwürdig;TRUE
1134146199957135;Sie hat einen persönlich kennengelernt! Und was glauben sie Frau Merkel was die Frau jetzt darüber denkt, eine Bereicherung für Deutschland wir brauchen mehr? http://www.freiezeiten.net/syrer-vergewaltigt-verkaeuferin-in-baeckerei;FALSE
1111352892236466;"So ist es. Das Recht auf Bargeld muss im GG verankert werden. Banknoten und Münzen sind übrigens die einzigen Zahlungsmittel. Mal bei ""Mister Dax"" Dir Müller nachlesen.";TRUE
1035107786527644;doch, zb du... du bist aufmerksam geworden......;FALSE
925512447487179;Sie werden es versuchen darauf könnt ihr ein lassen.Sie haben es getan und sie werden es wieder tun.Altparteien eingesetzt von Gnaden der USA,Allparteiendiktatur die sich ihre Macht nicht nehmen lassen wollen.Sollte Festerling gewinnen,wird der ganze Dreck aufgedeckt den die Altparteien verzapft haben!;FALSE
962267000478390;"""Gemäß Informationen eines Mitarbeiters des „österreichischen Abwehramts“ sollen Erkenntnisse darüber vorliegen, dass US-Organisationen die Schlepper bezahlen, welche täglich tausende Flüchtlinge nach Europa bringen"" - schreibt info-direkt.at.."" genau diese Quelle wurde von Epochtimes übernommen. Und genau diese habe ich kritisiert. So what? Halten wir fest: Info-direkt.at stellt eine Behauptung auf, die nach kurzem googeln nicht stimmt. daraufhin verweisen sie auf eine andere Quelle, die aber - so steht es bereits im allerersten Absatz - von eben dieser von mir kritisierten Quelle stammt. Auf das Video habe ich kein Zugriff (""Der von dir angeklickte Link ist abgelaufen oder die Seite ist nur für eine Zielgruppe sichtbar, in der du nicht enthalten bist.""";FALSE
1064356010269488;"Deutsch un frei woll ma sei, un da bleim ma a dobei, weil ma ärzgebirger sei!!!!
??????????????";FALSE
877044789000612;"Die deutsche Arbeitsagentur wird im Wesentlichen aus den Beiträgen der sozialversicherungspflichtig tätigen Arbeitnehmer und deren Arbeitgebern finanziert. Frei nach der Logik: ""Wessen Brot ich eß, dessen Lied ich sing..."" bedeutet dies für mich, dass die Arbeitsagentur die Interessen der deutschen Arbeitnehmer und Arbeitgeber sowie der 3 Mio. deutschen Arbeitslosengeld-I-Empfänger vertreten sollte. Damit dürfte diese Behörde mehr als ausgelastet sein. Kommentare über PEGIDA oder andere politische Erscheinungen stehen diesen Leuten nicht zu, genau so wie den Vertretern der IHKs und der Handwerkskammern. In den Chefetagen dieser von keinem benötigten Wasserkopfinstitutionen sitzen unnütze Leute, die von unserem Geld leben und sich dafür das Recht herausnehmen, uns zu sagen, was wir in unserer Freizeit zu tun und zu lassen haben. Also wir sehen uns am Montag 18.30 Uhr Dresden Neumarkt!";TRUE
1012242808814142;"Ich bin mehr der Stadtmensch, zum Kaffee gab es ""Berliner"", heute abend "" Hamburger"",""Frankfurter"" Würstchen und ""Wiener Schnitzel"" !!
Und im Schlafzimmer treiben sich ""Pariser"" rum ??";FALSE
1010244405680649;"Pentagon-Bericht enthüllt: Folgende Staaten wirkten an der Entstehung der ISIS mit.
Die USA und westliche Staaten haben gemeinsam mit der Türkei, Saudi-Arabien, Katar und anderen sunnitischen Golfstaaten wissentlich radikal-sunnitisch-islamische Gruppen in Syrien unterstützt, woraus der ""Islamische Staat""(die ISIS) entstanden ist. Dieser wurde vom Pentagon jedoch - trotz aller ebenfalls erkannten Gefahren - als hilfreich bei der Destabilisierung des syrischen Regimes gesehen.";FALSE
862011443837280;"http://www.ad-hoc-news.de/leitkommentar-zur-absage-der-pegida-demonstration-der-perfideste-gegner--/de/News/41395916

Hab da was anderes gelesen:
N24 TED Umfrage: War es richtig die PEGIDA-Demonstration       abzusagen? Ja: 8,2% Nein: 91,8%";FALSE
1134074053297683;Können wir auch sein lassen.;FALSE
982651315106625;hab immer gedacht die im amt haben einen guten job...heut möchte ich nicht mehr tauschen..wenn die sich hier auch so austoben..dann einen schönen dienst im amt.;FALSE
985392001499223;In der Realschule Neusäß sind Asylforderer in die Turnhalle eingezogen und fotografieren am Tag die Mädels auf dem Schulhof.;FALSE
1007297722641984;Ist auch vernünftig, nicht jeden Schrott ins Land zu lassen !!!;FALSE
1035101543194935;"Nabend liebe Sachsen,Streamer und alle anderen, wünsche allen noch ein gesundes neues erfolgreiches Jahr. Hoffe habt net allzusehr gefroren ;).Erster Montag im neuen Jahr,es war wundervoll.Danke Danke Dresden.";FALSE
961954690509621;Stefanie Bürger, sieh es mal so...wir haben doch auch den Verfassungsschutz dafür, dass der uns vor einer Verfassung schützt. Was machen dementsprechend Volksvertreter ? Heißt ja eigentlich Volkszertreter;FALSE
957669067604850;"[@IND]: Ganz so heftig zwar nicht, aber es waren noch weitere Passagen drin, die sehr weit hergeholt waren. ""Komischerweise"" finde ich den Artikel auch nicht mehr. Gibt es etwa doch Dinge, welche diesen Schmierern peinlich sind? Kaum zu glauben.";FALSE
1010734868964936;https://www.change.org/p/bundespräsident-bundestag-einführung-der-mehrheitswahl-an-stelle-der-bisherigen-verhältniswahl?recruiter=386587312&utm_source=share_petition&utm_medium=email&utm_campaign=share_email_responsive;FALSE
1063421903696232;Einzelfall...;FALSE
960882513950172;Ist das nur ruhig Stellung der Bürger?;FALSE
935256299846127;Stoppt Tierversuche und nehmt dafür Salafisten.;TRUE
1121888441182911;In Mannheim auch.;FALSE
855176004520824;"danke?? kann ich an die deutschen nur so weiter geben.
ich glaube ihr wolltet den euro selber nicht??";FALSE
982701001768323;Wer keinen Respekt vor Grenzen hat...;FALSE
1152511361453952;Wie bescheuert sind die eigentlich;FALSE
1096074783764277;Um fahren und fertig, dann machen die Platz.;TRUE
855619291143162;Leute auf zur nächsten Demo nach Dresden das Volk ist mächtig, Dresden zeigt wies geht!!!;TRUE
961151657256591;Du Gutmensch hast sie nicht alle;FALSE
946596388712118;ich würde mal sagen, meine lieben Hausbesitzer, macht schon mal eure überschüssigen Zimmer bereit, denn die vielen Asylanten ob jung oder alt brauchen ja auch ein Plätzchen und da rufe ich doch mal konkret die dazu auf, die so sehr darauf pochen Deutschland muss bunt sein, muss diese armen Menschen aufnehmen. Wie gesagt meine Lieben dann macht schon mal die Betten bereit. Ich brauche sie hier sicher nicht und dazu stehe ich auch. Irgendwann muss der Wahnsinn mal ein Ende haben!!!! Liebe Frau Merkel und Ihr ganzes Team, IHR habt doch auch viel Platz in euren Häusern und LUXUSVILLEN, seit mal Vorbilder und nehmt euch einen Schwung Asylanten mit nach Hause und den Rest verteilt Ihr in eurer noblen und reichen Nachbarschaft, das wäre doch mal vorbildliche Politik.;TRUE
993658924005864;Eva Peters ,auf barrikaden gehts sie nicht ,aber von bord;FALSE
1012235445481545;Schweineblut in alle Getränke und speisen unter mischen und dan öffentlich machen dan verhungern die;TRUE
1105476176157471;Niemals! Alle auf die Straße!;TRUE
855020857869672;Passt das Lied;FALSE
982648005106956;Sind doch Musls die Serben oder nicht;FALSE
960864893951934;Und wieso wurde es über Jahre so getrieben?So was spricht sich doch rasend schnell rum--stellt doch sozialamt den Internet anschluss!!!!!!!!!;TRUE
1152578964780525;"Genau!
Da die Gewerkschaften samt ihrer Dachorganisationen schamlos AfD-Bashing betreiben und damit auch den Interessen ihrer Mitglieder zuwider handeln, bin ich nach vielen Jahren einfach ausgetreten.
Basta!";FALSE
1096018510436571;Wollte ich auch gerade schreiben.;FALSE
1057095907662165;Und spätestens im Frühling sind sie wieder mit neuer Identität da.;FALSE
945886898783067;Traurig;FALSE
962181670486923;Ich glaube das mit der Zeit auch, von Westeuropa ist nichts zu erwarten. Fett, faul und unfähig sich zu behaupten. Wenn einer den Islam aufhält, dann ist das der Osten inkl. Rußland+China.;FALSE
1111479595557129;Ja Rudi.Aber bei sich in ihrem Land;FALSE
